0,389466437426761728,1062716244,371,96,9,0.0,0,0,89,0,51
0,389466437309726720,192216540,190,151,2,0.0,0,0,131,0,51
0,389466437066035200,1062716244,371,96,9,0.0,0,0,114,0,51
0,389466432120954880,253382001,670,98,61,0.0,0,0,125,0,52
0,389466429952888833,336028502,1166,732,1,0.0,0,0,117,0,53
0,389466429306572800,489250568,1564,792,6,0.0,0,0,110,1,53
0,389466426886463488,18790989,436,605,17,0.0,0,0,118,0,54
0,389466425200766976,94486791,1435,530,7,0.0,0,0,59,0,54
0,389466591236460544,220835022,11689,11895,47,0.0,0,0,96,0,16
0,389466590258819072,1828891,82,99,4,0.0,0,0,140,0,16
0,389466589575118848,166733398,1090,1722,9,0.0,0,0,90,0,16
1,389465918390013952,233781610,3436,3780,111,0.0,0,0,138,0,176
0,389466587461214209,1626496358,4,12,0,0.0,0,0,140,0,16
2,389466019829252096,328370646,474,686,2,0.0,0,0,133,0,152
0,389466585586348032,1199303612,15,2,4,0.0,0,0,124,0,17
0,389466585259188226,253731119,266,1981,2,0.0,0,0,137,0,17
0,389466584546152448,1199303612,15,2,4,0.0,0,0,137,0,17
0,389466582076112896,1022002280,2357,2203,24,0.0,0,0,95,0,18
0,389466579580485633,187423547,40590,3,220,0.0,0,0,65,0,18
1,389466428589756416,35507823,189,308,6,0.0,0,0,136,1,54
0,389466571061465088,16792689,3819,3985,37,0.0,0,0,76,0,20
0,389466568687484929,43946567,840,1020,15,0.0,0,0,141,0,21
0,389466565160095744,406312695,27370,27357,540,0.0,0,0,112,1,22
0,389466561599115264,582683374,678,666,8,0.0,0,0,63,0,23
0,389466561100001280,57351761,1330,154,40,0.0,0,0,79,0,23
0,389466558227296256,1656810919,112,854,0,0.0,0,0,79,0,23
0,389466558059515904,144147617,163351,84,755,0.0,0,0,132,0,23
0,389466554070335488,992877337,545,1031,4,0.0,0,0,121,0,24
0,389466549259476992,16792689,3819,3985,37,0.0,0,0,125,0,26
0,389466542364426240,152179661,1477,467,15,0.0,0,0,140,1,27
0,389466542309519360,462924454,99,209,3,0.0,0,0,47,1,27
0,389466541571706881,916384998,998,1108,19,0.0,0,0,120,0,27
0,389466528426758144,245379643,29175,3767,130,0.0,0,0,139,1,31
0,389466526383747073,866151295,942,1050,5,0.0,0,0,57,0,31
0,389466522919247872,1645667676,132,266,2,0.0,0,0,57,0,32
0,389466519857405952,314623854,1036,1134,12,0.0,0,0,136,0,33
0,389466519148589056,314623854,1036,1134,12,0.0,0,0,136,0,33
0,389466518456520704,314623854,1036,1134,12,0.0,0,0,136,0,33
0,389466518439747584,1111661414,122,469,5,0.0,0,0,136,0,33
0,389466517802201088,314623854,1036,1134,12,0.0,0,0,136,0,33
0,389466517206626304,582668318,4539,4490,10,0.0,0,0,70,0,33
0,389466517126905856,314623854,1036,1134,12,0.0,0,0,136,0,33
0,389466516392914945,1128727950,79,206,1,0.0,0,0,136,0,33
0,389466514555822080,153200324,820,853,5,0.0,0,0,136,0,34
0,389466511007813633,916384998,998,1108,19,0.0,0,0,109,0,35
0,389466509644693504,117399265,197,230,4,0.0,0,0,87,0,35
0,389466509049085952,94082969,2099,1541,56,0.0,0,0,140,0,35
0,389466507077775360,589939950,13,72,0,0.0,0,0,98,0,36
0,389466505265418240,47226639,1600,1994,9,0.0,0,0,136,0,36
0,389466504644677632,47226639,1600,1994,9,0.0,0,0,71,0,36
0,389466504002940928,47226639,1600,1994,9,0.0,0,0,136,0,36
0,389466503588114434,40221588,4682,978,22,0.0,0,0,94,0,36
0,389466503336058880,47226639,1600,1994,9,0.0,0,0,136,0,37
0,389466500882391040,327374428,678,740,1,0.0,0,0,139,0,37
0,389466500324540416,856953253,1568,909,10,0.0,0,0,137,0,37
0,389466499754500097,787489532,17,75,0,0.0,0,0,71,0,37
0,389466498148085760,1519634587,2171,2386,10,0.0,0,0,89,0,38
0,389466498000883713,16600471,4722,5662,3,0.0,0,0,136,0,38
0,389466497891844096,1697430242,716,1031,15,0.0,0,0,129,0,38
0,389466497237516288,16600471,4722,5662,3,0.0,0,0,71,0,38
0,389466496386072577,16600471,4722,5662,3,0.0,0,0,136,0,38
0,389466495337517056,16600471,4722,5662,3,0.0,0,0,136,0,38
0,389466494561579008,16600471,4722,5662,3,0.0,0,0,136,0,39
0,389466493328449536,582749346,6017,5935,19,0.0,0,0,116,0,39
0,389466491231289344,67399571,967,8,29,0.0,0,0,134,1,39
0,389466489872330753,1001539651,51,491,4,0.0,0,0,122,0,40
0,389466489243197440,14577674,13870,15254,412,0.0,0,0,102,0,40
0,389466488895455232,253214303,2905,2925,11,0.0,0,0,95,0,40
0,389466486785323008,295051845,1669,1976,29,0.0,0,0,136,0,40
0,389466481877995520,14676138,706,881,12,0.0,0,0,89,0,42
0,389466481492123648,67399571,967,8,29,0.0,0,0,134,1,42
0,389466478438645760,67399571,967,8,29,0.0,0,0,134,1,42
0,389466474512801792,244156691,867,1876,4,0.0,0,0,72,0,43
0,389466472961282049,54708035,4572,4068,124,0.0,0,0,75,0,44
0,389466472310796288,67399571,967,8,29,0.0,0,0,134,1,44
0,389466470935060480,6912362,6016,2990,219,0.0,0,0,98,0,44
1,389466004109414400,312732180,19747,19510,333,0.0,0,0,124,0,156
0,389466465138536448,14798480,49,9,0,0.0,0,0,49,0,46
1,389465547034746880,67953340,7488,5538,253,0.0,0,0,138,0,265
0,389466452103016448,1608054847,508,433,3,0.0,0,0,112,0,49
0,389466451478061056,614165574,9352,4922,102,0.0,0,0,84,0,49
1,389466152508076032,1149793760,5600,5186,65,0.0,0,0,124,0,120
0,389466444565450752,6045682,127,46,13,0.0,0,0,105,1,51
0,389466444385112064,502167489,735,1023,29,0.0,0,0,59,0,51
0,389466442728370176,317126617,1203,1134,19,0.0,0,0,136,0,51
1,389466295743574017,286830003,3437,3713,35,0.0,0,0,95,0,86
0,389466442187296768,317126617,1203,1134,19,0.0,0,0,136,0,51
0,389466584713920513,1292425982,568,574,1,0.0,0,0,43,0,17
0,389466583573073920,810884623,105,124,1,0.0,0,0,17,0,17
0,389466579580485633,187423547,40590,3,220,0.0,0,0,65,0,18
0,389466575557754881,406144853,1844,1950,7,0.0,0,0,133,0,19
0,389466573955932161,273299725,2045,923,11,0.0,0,0,75,0,20
0,389466570575319040,593119330,235,1041,0,0.0,0,0,31,0,20
0,389466570344263680,224471156,125,135,0,0.0,0,0,74,0,21
0,389466563314610176,1958800063,55,271,0,0.0,0,0,39,1,22
0,389466555488423937,1685187914,31,97,1,0.0,0,0,23,0,24
0,389466554146242560,148490922,176,714,1,0.0,0,0,96,0,24
0,389466544566071296,243843264,2791,1731,39,0.0,0,0,13,0,27
0,389466541097369601,557087232,2371,2328,0,0.0,0,0,37,0,28
0,389466541042847744,742440624,250,361,7,0.0,0,0,57,0,28
0,389466539545853952,263592110,735,124,10,0.0,0,0,49,0,28
0,389466539365134336,1128580934,6557,2386,10,0.0,0,0,52,0,28
0,389466537746120704,1883171058,14,44,0,0.0,0,0,40,0,28
0,389466535829336064,1640959670,676,1145,2,0.0,0,0,27,0,29
0,389466533048487936,234897237,3437,1278,40,0.0,0,0,15,0,29
4,389466451868131330,339670260,39394,31478,146,0.0,0,0,87,0,49
0,389466529588191233,1043464614,399,392,0,0.0,0,0,69,0,30
0,389466517529559040,1959228775,6,20,0,0.0,0,0,21,0,33
0,389466507165454336,1535606617,140,250,0,0.0,0,0,13,0,36
0,389466500857225216,483350092,4175,756,27,0.0,0,0,20,0,37
0,389466500358475778,237791795,1179,702,2,0.0,0,0,15,0,37
0,389466479499825153,377999193,368,648,0,0.0,0,0,13,0,42
4,389466451868131330,339670260,39394,31478,146,0.0,0,0,87,0,49
0,389466469869707264,792093685,943,662,1,0.0,0,0,48,1,44
0,389466459132268545,1956566556,0,1,0,0.0,0,0,67,0,47
1,389466454807953408,79390289,3750,70,16,0.0,0,0,84,1,48
4,389466451868131330,339670260,39394,31478,146,0.0,0,0,87,0,49
0,389466451352231937,58562573,20434,15823,79,0.0,0,0,114,1,49
0,389466443022360576,462144908,520,341,1,0.0,0,0,49,0,51
0,389466439901405184,862938504,229,2,2,0.0,0,0,41,0,52
1,389466148648910848,197558139,488,116,15,0.0,0,0,66,0,121
0,389466434041950208,926352266,197,59,2,0.0,0,0,37,1,53
4,389465801532506112,408064667,24208,15164,180,0.0,0,0,132,0,204
0,389466408381579265,367367676,302,606,1,0.0,0,0,10,0,59
0,389466387200356353,1958949386,5,22,0,0.0,0,0,21,0,64
2,389465807266148352,1883171058,14,44,0,0.0,0,0,91,1,202
1,389465467296817152,135232649,20667,811,21,0.0,0,0,58,0,284
0,389466374260527104,604113838,168,687,0,0.0,0,0,61,0,67
0,389466362533257216,49152428,136,172,3,0.0,0,0,128,1,70
0,389466360088371201,1037520372,2049,1988,6,0.0,0,0,132,0,71
0,389466354027597825,169803565,571,402,2,0.0,0,0,34,0,72
0,389466351682998272,222889250,10447,495,22,0.0,0,0,139,0,73
0,389466350185639936,560285229,4079,2929,12,0.0,0,0,99,0,73
0,389466347585146880,522709926,777,589,0,0.0,0,0,27,0,74
0,389466332879941633,1875050328,122,721,0,0.0,0,0,28,0,77
0,389466332292726784,473372559,1588,546,6,0.0,0,0,38,1,77
0,389466330803765248,71656915,1356,1976,2,0.0,0,0,49,1,78
0,389466327699554304,1956253886,0,1,0,0.0,0,0,59,0,78
0,389466320594804736,232937187,112,127,0,0.0,0,0,83,0,80
0,389466314768519168,524779453,1515,1952,25,0.0,0,0,44,0,81
1,389466300277202944,607637849,307,107,1,0.0,0,0,90,0,85
2,389465807266148352,1883171058,14,44,0,0.0,0,0,91,1,202
0,389466298562117632,45701011,449,1520,0,0.0,0,0,69,0,85
0,389466295399616512,406018793,794,699,0,0.0,0,0,69,1,86
0,389466290655879169,1609094570,129,205,0,0.0,0,0,135,0,87
0,389466290454155265,1958800063,55,271,0,0.0,0,0,23,1,87
0,389466287635968000,232937187,112,127,0,0.0,0,0,131,0,88
0,389466287618809856,792093685,943,662,1,0.0,0,0,26,1,88
0,389466280136159232,1910569526,5,11,0,0.0,0,0,58,0,90
0,389466275442749440,234596421,8582,4178,39,0.0,0,0,122,0,91
0,389466592633184257,1413228150,35,63,0,0.0,0,0,136,0,15
0,389466588526960640,1006805096,20,75,0,0.0,0,0,98,0,16
1,389466295042711552,340928994,4826,420,33,0.0,0,0,87,0,86
0,389466580045664256,350216350,621,141,0,0.0,0,0,23,0,18
0,389466559644991489,229471223,959,517,3,0.0,0,0,31,0,23
0,389466559611023360,244771039,132,137,0,0.0,0,0,67,0,23
0,389466559057772544,1357009406,622,1124,0,0.0,0,0,61,0,23
0,389466540237545472,745860876,686,681,0,0.0,0,0,103,1,28
0,389466535053381633,354916631,36,84,0,0.0,0,0,52,0,29
0,389466535028604928,377540357,102,134,2,0.0,0,0,37,1,29
0,389466532197466112,1357009406,622,1124,0,0.0,0,0,72,0,30
0,389466503651033088,743553092,608,478,0,0.0,0,0,14,0,36
0,389466497091125248,1357009406,622,1124,0,0.0,0,0,61,0,38
0,389466492418277377,353889727,366,301,5,0.0,0,0,82,0,39
0,389466489742700544,256758118,91,47,0,0.0,0,0,33,0,40
0,389466473648775168,320211620,1682,772,17,0.0,0,0,113,0,44
0,389466467110244354,1357009406,622,1124,0,0.0,0,0,65,0,45
0,389466450391351297,67134387,39042,33291,181,0.0,0,0,140,0,49
0,389466449019822080,1918413632,81,152,0,0.0,0,0,131,0,49
0,389466443613347840,132501663,1933,1776,3,0.0,0,0,102,1,51
0,389466439750807552,332432328,1757,445,4,0.0,0,0,135,0,52
0,389466431978758145,1357009406,622,1124,0,0.0,0,0,62,0,54
0,389466412487426048,339465988,905,422,3,0.0,0,0,70,0,58
0,389466401276059648,621270707,207,159,0,0.0,0,0,42,0,61
0,389466367512313856,434889702,116,174,0,0.0,0,0,137,0,69
0,389466363703468032,722781733,1543,1456,9,0.0,0,0,112,0,70
0,389466351120957440,1064465533,191,195,1,0.0,0,0,123,0,73
0,389466330300448768,1064465533,191,195,1,0.0,0,0,137,0,78
0,389466301552689152,720895398,115,93,1,0.0,0,0,60,0,85
0,389466298385977344,261517462,9764,1718,70,0.0,0,0,48,0,85
1,389466295042711552,340928994,4826,420,33,0.0,0,0,87,0,86
0,389466288806191105,1522675910,49,102,0,0.0,0,0,50,1,88
0,389466267456794625,1357009406,622,1124,0,0.0,0,0,61,0,93
0,389466266265993216,1682285713,179,170,1,0.0,0,0,69,1,93
0,389466247521259520,1357009406,622,1124,0,0.0,0,0,60,0,97
0,389466246414348288,302795407,322,309,1,0.0,0,0,20,0,98
0,389466242970832896,979381818,422,96,0,0.0,0,0,55,1,99
1,389465594229055488,798803400,145,90,0,0.0,0,0,22,0,253
0,389466233089052674,450697890,1547,364,18,0.0,0,0,44,0,101
0,389466229477351424,465191360,102,161,0,0.0,0,0,33,0,102
0,389466228307529728,1374475070,1935,2016,5,0.0,0,0,95,0,102
0,389466216529530880,252628917,200,145,1,0.0,0,0,34,0,105
0,389466209927712768,517758277,114,89,0,0.0,0,0,47,0,106
0,389466179636846592,63072021,51,45,1,0.0,0,0,99,1,114
0,389466178818551808,1357009406,622,1124,0,0.0,0,0,59,0,114
0,389466177724227584,150816408,759,299,2,0.0,0,0,116,0,114
0,389466167330340864,19427458,136,471,3,0.0,0,0,102,0,117
2,389465833040527360,178788853,809,715,3,0.0,0,0,44,0,196
0,389466154382553088,1357009406,622,1124,0,0.0,0,0,57,0,120
0,389466147844001792,1390525766,225,165,0,0.0,0,0,18,0,121
0,389466119775731712,304551778,2723,3206,1,0.0,0,0,119,0,128
2,389465833040527360,178788853,809,715,3,0.0,0,0,44,0,196
0,389466078457257984,526462745,1002,153,19,0.0,0,0,136,0,138
0,389466059730092032,312779799,1103,2001,0,0.0,0,0,53,1,142
0,389466055757676544,1695554864,326,789,0,0.0,0,0,24,0,143
0,389466051517632512,1542358260,166,398,0,0.0,0,0,30,0,144
0,389466003622887424,52781007,370,235,0,0.0,0,0,107,0,156
0,389465989898723328,499198365,132,154,0,0.0,0,0,138,1,159
0,389465928666075137,31067280,2760,324,42,0.0,0,0,89,0,174
0,389465920193572864,266997931,3262,286,9,0.0,0,0,89,0,176
0,389465903730917376,384215751,170,135,1,0.0,0,0,47,1,179
0,389465902166835201,516802566,128,121,1,0.0,0,0,25,0,180
0,389465859913445376,1368020047,234,399,0,0.0,0,0,25,0,190
1,389465717449293824,385311872,288,281,0,0.0,0,0,58,0,224
0,389465858843893760,464229657,23,32,0,0.0,0,0,91,1,190
0,389465853046951936,495180545,4118,2908,0,0.0,0,0,49,1,192
0,389465837813256192,622166671,277,463,0,0.0,0,0,36,1,195
0,389465836424921088,403089522,1054,265,1,0.0,0,0,44,0,196
0,389465834336555008,178243340,55,72,0,0.0,0,0,78,1,196
1,389465509122408448,38982115,779,39,3,0.0,0,0,49,0,274
0,389465799569571840,16788263,41852,2661,766,0.0,0,0,134,0,204
1,389465542840827904,714831325,479,420,1,0.0,0,0,137,0,266
0,389465787074752512,593136998,1878,1995,11,0.0,0,0,94,0,207
1,389465525551902720,1179059972,62,178,0,0.0,0,0,68,0,270
0,389466595787309056,1958786059,11,40,0,0.0,0,0,19,0,15
3,389466233742974976,251480111,6267,6315,5,0.0,0,0,84,0,102
0,389466590456336384,237331274,721,316,4,0.0,0,0,84,0,17
0,389466589935845376,402429883,536,454,2,0.0,0,0,75,1,17
0,389466588035833856,117203244,4412,4282,46,0.0,0,0,89,0,17
0,389466584752074752,382661292,394,379,0,0.0,0,0,140,0,18
0,389466575494860800,404654419,444,639,13,0.0,0,0,135,0,20
0,389466567467339777,563041323,266,238,1,0.0,0,0,85,0,22
0,389466567215702016,113722262,424,140,7,0.0,0,0,22,0,22
0,389466565785444352,1852100143,145,248,1,0.0,0,0,24,0,23
0,389466564703309825,230215144,349,1263,1,0.0,0,0,51,1,23
1,389466558273441792,571164038,581,378,1,0.0,0,0,129,0,24
0,389466556939640832,481708669,414,344,0,0.0,0,0,88,0,25
0,389466544394485760,149282805,567,498,1,0.0,0,0,22,0,28
0,389466540950581248,38555039,1858,448,32,0.0,0,0,55,0,29
0,389466540418293760,708238731,9,23,0,0.0,0,0,82,0,29
0,389466538174345216,248832281,1444,432,2,0.0,0,0,64,0,29
0,389466536718921728,392529891,164,229,0,0.0,0,0,57,0,30
0,389466532331261952,1043497249,220,174,0,0.0,0,0,130,0,31
0,389466527818215425,1912720158,132,211,0,0.0,0,0,82,1,32
0,389466527545581568,1942044414,45,63,0,0.0,0,0,131,0,32
0,389466524857036802,563281282,82,77,0,0.0,0,0,26,0,32
0,389466508663193600,288137529,1319,109,11,0.0,0,0,73,0,36
0,389466503889686528,17979212,35,235,0,0.0,0,0,86,0,37
1,389465615561289728,368727339,208,150,1,0.0,0,0,16,0,249
0,389466491349110784,1850165647,1639,1948,3,0.0,0,0,37,1,40
0,389466488362770432,1292817086,3673,1862,72,0.0,0,0,75,0,41
0,389466487196745728,583681053,848,1236,0,0.0,0,0,48,0,41
0,389466477105278976,1537898917,45,77,0,0.0,0,0,58,0,44
0,389466469832355841,367749949,175,138,1,0.0,0,0,88,0,45
0,389466469807190017,369515163,682,132,23,0.0,0,0,134,0,46
0,389466461925683200,742677798,5071,5087,6,0.0,0,0,99,0,47
0,389466455181623296,16972080,114,126,5,0.0,0,0,133,0,49
0,389466448307183616,1428373856,528,735,2,0.0,0,0,105,1,51
0,389466446465880064,20439589,2041,0,0,0.0,0,0,122,1,51
0,389466442204073984,27057686,1213,1231,84,0.0,0,0,122,0,52
2,389465595822870528,144685156,38343,22358,272,0.0,0,0,80,0,254
3,389466233742974976,251480111,6267,6315,5,0.0,0,0,84,0,102
0,389466433131786240,620315350,1308,646,2,0.0,0,0,15,0,54
0,389466426425507840,128856362,7661,873,9,0.0,0,0,125,0,56
0,389466421412909056,1335520364,261,256,0,0.0,0,0,83,0,57
0,389466417864507392,590174598,457,298,1,0.0,0,0,76,1,58
0,389466415574827009,102461860,368,366,0,0.0,0,0,40,1,58
0,389466407982755840,493686754,221,182,0,0.0,0,0,140,0,60
0,389466407857311744,130134936,129,248,2,0.0,0,0,83,0,60
0,389466406540283904,928155444,46,87,0,0.0,0,0,107,0,61
0,389466402307858432,339194410,555,363,1,0.0,0,0,140,0,62
3,389466113714962432,19136331,247887,1256,1322,0.0,0,0,127,0,130
0,389466393508196353,1270409802,99,63,2,0.0,0,0,134,0,64
1,389466327045263360,197244104,557,429,2,0.0,0,0,42,0,80
1,389465647895547904,30292495,3767,2041,71,0.0,0,0,76,0,241
0,389466370221817856,302679357,340,273,2,0.0,0,0,78,0,69
0,389466366962855936,243917510,686,604,0,0.0,0,0,82,0,70
0,389466364911439872,25251572,258,391,9,0.0,0,0,107,0,71
0,389466361174716417,1279322258,192,167,0,0.0,0,0,26,0,71
0,389466355432697856,561607211,208,237,0,0.0,0,0,81,0,73
0,389466349992308737,264512760,2951,3233,107,0.0,0,0,147,1,74
1,389466050703933440,494438380,203,175,0,0.0,0,0,50,0,145
0,389466339985092608,46702303,247,216,0,0.0,0,0,18,0,76
3,389466233742974976,251480111,6267,6315,5,0.0,0,0,84,0,102
0,389466336826753025,75195126,173,147,0,0.0,0,0,93,0,77
0,389466336373772288,517811594,297,727,2,0.0,0,0,26,0,77
0,389466335715262464,150853949,280,192,0,0.0,0,0,54,0,77
0,389466332015919104,317710274,73,300,0,0.0,0,0,43,0,78
1,389466327045263360,197244104,557,429,2,0.0,0,0,42,0,80
0,389466317310672899,19967899,266,193,3,0.0,0,0,77,0,82
0,389466290206695424,466814233,491,1028,1,0.0,0,0,67,0,88
0,389466275660824577,1916798977,13,71,0,0.0,0,0,45,0,92
0,389466269340033024,57979314,1121,710,0,0.0,0,0,50,0,93
0,389466266513051648,172027857,1187,906,1,0.0,0,0,78,0,94
0,389466264747266048,1270409802,99,63,2,0.0,0,0,134,0,94
1,389466016897851392,467206480,237,197,0,0.0,0,0,105,0,153
0,389466247332515840,23039797,345,524,34,0.0,0,0,42,0,99
0,389466247303548928,399596041,383,185,0,0.0,0,0,29,0,99
0,389466246103973888,438294683,1409,1967,0,0.0,0,0,49,0,99
0,389466244631756800,307434364,450,421,0,0.0,0,0,88,0,99
3,389466233742974976,251480111,6267,6315,5,0.0,0,0,84,0,102
0,389466232631472128,1465686120,51,139,0,0.0,0,0,40,0,102
0,389466225111080960,337295541,368,357,0,0.0,0,0,84,1,104
0,389466222233800704,938370072,84,101,1,0.0,0,0,117,0,105
1,389465787742048256,1562019612,461,546,1,0.0,0,0,83,1,208
1,389465968701100032,44808326,903,1516,17,0.0,0,0,143,0,165
0,389466592758595584,1059924024,842,323,0,0.0,0,0,101,0,16
0,389466592444035072,1468752883,268,317,0,0.0,0,0,62,0,16
0,389466592117276673,1111187954,91,29,1,0.0,0,0,85,0,16
16,389466065874329600,9890492,418062,133403,6467,0.0,0,0,129,0,142
1,389466499213447168,1126855478,5110,2634,116,0.0,0,0,76,0,38
0,389466587398672384,233687393,803,574,1,0.0,0,0,140,0,17
0,389466587196973056,196140115,1336,1251,4,0.0,0,0,134,0,18
0,389466580825821184,35828351,2074,1771,46,0.0,0,0,44,0,19
0,389466579416518656,735555660,414,356,0,0.0,0,0,122,0,19
0,389466578300846081,334838326,1520,1208,49,0.0,0,0,120,0,20
0,389466577785323520,1921261981,1,14,0,0.0,0,0,127,0,20
0,389466576627707904,212220172,1733,1329,5,0.0,0,0,19,0,20
5,389465432538619904,356165785,21477,86,73,0.0,0,0,126,0,293
0,389466574773825536,88568124,1129,445,9,0.0,0,0,138,0,20
0,389466569589260288,1941819667,1,4,0,0.0,0,0,52,0,22
1,389466417709322240,40182386,2600,532,69,0.0,0,0,131,0,58
0,389466563688275969,465772220,127,322,1,0.0,0,0,23,0,23
0,389466560790003713,1692382723,197,269,0,0.0,0,0,84,1,24
0,389466556297916417,748112408,904,927,2,0.0,0,0,43,0,25
0,389466552921505792,452668060,109,566,1,0.0,0,0,57,0,26
3,389465646561386496,35403128,87,101,1,0.0,0,0,140,0,242
0,389466547913490432,17283612,470,953,16,0.0,0,0,118,0,27
16,389466065874329600,9890492,418062,133403,6467,0.0,0,0,129,0,142
0,389466538149167105,254784437,439,561,0,0.0,0,0,43,0,29
2,389465733723607041,14112296,335245,219043,9661,0.0,0,0,109,0,221
0,389466533875183616,33749294,361,147,17,0.0,0,0,83,0,30
2,389466446696566784,553066356,3255,1009,40,0.0,0,0,140,0,51
1,389466389322694656,75137401,131948,131644,1017,0.0,0,0,87,0,65
0,389466525423665152,1927049516,6,33,0,0.0,0,0,141,0,32
0,389466520453410816,1921292329,0,0,0,0.0,0,0,131,0,33
0,389466513222025217,386058585,1122,804,9,0.0,0,0,136,0,35
0,389466511531716608,83544806,5,1,0,0.0,0,0,133,0,36
0,389466505898754049,961504614,818,818,8,0.0,0,0,91,0,37
0,389466504124567552,256350461,111,145,2,0.0,0,0,124,0,37
1,389465830335217664,707650832,1253,1494,2,0.0,0,0,88,0,198
1,389466499213447168,1126855478,5110,2634,116,0.0,0,0,76,0,38
0,389466496101261312,184908971,82,161,0,0.0,0,0,62,1,39
0,389466492087336960,615180981,16,101,0,0.0,0,0,75,1,40
2,389466446696566784,553066356,3255,1009,40,0.0,0,0,140,0,51
0,389466487376736258,1340446406,233,495,3,0.0,0,0,85,0,41
0,389466486978252800,57129976,2397,972,2,0.0,0,0,126,0,41
0,389466485568970752,478605684,2127,411,20,0.0,0,0,95,0,42
0,389466474936406017,25209765,48,76,0,0.0,0,0,112,0,44
0,389466474638626816,74295376,177,393,0,0.0,0,0,50,0,44
0,389466470029078528,42644298,199,298,3,0.0,0,0,100,0,45
0,389466468695695360,67652651,111,242,0,0.0,0,0,140,1,46
1,389466354455416832,53020165,4890,361,208,0.0,0,0,132,0,73
0,389466453919158272,710366101,107,98,0,0.0,0,0,138,0,49
0,389466453306798080,336137006,305,262,5,0.0,0,0,80,0,49
0,389466452077858816,1063015470,26,35,0,0.0,0,0,136,0,50
0,389466450437472256,1838768851,176,89,0,0.0,0,0,39,0,50
0,389466450009657344,1337812483,137,288,1,0.0,0,0,90,1,50
0,389466449561272320,19553322,1544,1282,84,0.0,0,0,74,1,50
0,389466447195295744,1898725405,7,7,0,0.0,0,0,140,0,51
